pl_name,hostname,disc_year,soltype,pl_orbper,sy_dist,disc_facility
Kepler-424 c,Kepler-424,2014,Published Confirmed,223.3,698.646,McDonald Observatory
Kepler-425 b,Kepler-425,2014,Published Confirmed,3.79701812,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Published Confirmed,,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Published Confirmed,3.79701816,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),3.79701826,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Kepler Project Candidate (q1_q17_dr25_koi),3.79701826,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Kepler Project Candidate (q1_q12_koi),3.79701834,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Kepler Project Candidate (q1_q16_koi),3.79701834,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Kepler Project Candidate (q1_q17_dr24_koi),3.79701834,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Published Confirmed,3.79701834,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Published Confirmed,3.79701816,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Published Confirmed,3.79701794,646.647,Kepler
Kepler-425 b,Kepler-425,2014,TESS Project Candidate,3.79700756,646.647,Kepler
Kepler-425 b,Kepler-425,2014,Kepler Project Candidate (q1_q8_koi),3.79701711,646.647,Kepler
Kepler-426 b,Kepler-426,2014,Published Confirmed,3.21751903,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),3.21751851,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Published Confirmed,3.21751883,843.695,Kepler
Kepler-426 b,Kepler-426,2014,TESS Project Candidate,3.21751843,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Published Confirmed,3.2175186,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Kepler Project Candidate (q1_q17_dr25_koi),3.21751851,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Kepler Project Candidate (q1_q17_dr24_koi),3.21751859,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Kepler Project Candidate (q1_q16_koi),3.21751859,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Kepler Project Candidate (q1_q8_koi),3.21752044,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Published Confirmed,,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Kepler Project Candidate (q1_q12_koi),3.21751859,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Published Confirmed,3.21751859,843.695,Kepler
Kepler-426 b,Kepler-426,2014,Published Confirmed,3.21751883,843.695,Kepler
Kepler-427 b,Kepler-427,2014,Published Confirmed,10.2909941,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Kepler Project Candidate (q1_q17_dr25_koi),10.29099413,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Kepler Project Candidate (q1_q12_koi),10.29099376,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),10.29099413,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Published Confirmed,,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Kepler Project Candidate (q1_q17_dr24_koi),10.29099376,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Published Confirmed,10.29099376,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Published Confirmed,10.290994,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Kepler Project Candidate (q1_q16_koi),10.29099376,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Published Confirmed,10.29099394,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Kepler Project Candidate (q1_q8_koi),10.2909988,1017.8,Kepler
Kepler-427 b,Kepler-427,2014,Published Confirmed,10.290994,1017.8,Kepler
Kepler-428 b,Kepler-428,2014,Kepler Project Candidate (q1_q17_dr25_koi),3.52563254,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Published Confirmed,3.52563256,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Kepler Project Candidate (q1_q8_koi),3.52563247,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Published Confirmed,3.52563258,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Kepler Project Candidate (q1_q12_koi),3.52563256,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Kepler Project Candidate (q1_q17_dr24_koi),3.52563256,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Published Confirmed,,686.284,Kepler
Kepler-428 b,Kepler-428,2014,TESS Project Candidate,3.52565351,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Published Confirmed,3.52563245,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Kepler Project Candidate (q1_q16_koi),3.52563256,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Published Confirmed,3.52563254,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Published Confirmed,3.52563254,686.284,Kepler
Kepler-428 b,Kepler-428,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),3.52563254,686.284,Kepler
Kepler-43 b,Kepler-43,2011,Kepler Project Candidate (q1_q17_dr25_sup_koi),3.02409251,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Published Confirmed,3.0240922,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Published Confirmed,3.0240933,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Published Confirmed,,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Kepler Project Candidate (q1_q8_koi),3.02409489,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Published Confirmed,3.02409309,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Kepler Project Candidate (q1_q17_dr24_koi),3.02409255,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Published Confirmed,3.02409309,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Published Confirmed,3.0240949,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Published Confirmed,3.02409255,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Kepler Project Candidate (q1_q17_dr25_koi),3.02409251,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Kepler Project Candidate (q1_q16_koi),3.02409255,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,TESS Project Candidate,3.02411095,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Kepler Project Candidate (q1_q12_koi),3.02409255,1005.84,Kepler
Kepler-43 b,Kepler-43,2011,Published Confirmed,3.024095,1005.84,Kepler
Kepler-430 b,Kepler-430,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),35.9682692,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Kepler Project Candidate (q1_q8_koi),35.96826,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Published Confirmed,35.9682344,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Published Confirmed,35.968,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Published Confirmed,35.96807699,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Kepler Project Candidate (q1_q17_dr25_koi),35.9682692,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Kepler Project Candidate (q1_q16_koi),35.9682344,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Published Confirmed,,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Kepler Project Candidate (q1_q12_koi),35.9682344,917.477,Kepler
Kepler-430 b,Kepler-430,2015,Kepler Project Candidate (q1_q17_dr24_koi),35.9682344,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Kepler Project Candidate (q1_q17_dr24_koi),110.97378,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Published Confirmed,110.97378,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),110.978266,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Kepler Project Candidate (q1_q12_koi),110.97378,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Published Confirmed,,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Published Confirmed,110.979,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Kepler Project Candidate (q1_q16_koi),110.97378,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Published Confirmed,110.98079301,917.477,Kepler
Kepler-430 c,Kepler-430,2015,Kepler Project Candidate (q1_q17_dr25_koi),110.978266,917.477,Kepler
Kepler-431 b,Kepler-431,2015,Published Confirmed,6.803,486.546,Kepler
Kepler-431 b,Kepler-431,2015,Kepler Project Candidate (q1_q16_koi),6.80252171,486.546,Kepler
Kepler-431 b,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),6.80257947,486.546,Kepler
Kepler-431 b,Kepler-431,2015,Published Confirmed,,486.546,Kepler
Kepler-431 b,Kepler-431,2015,Kepler Project Candidate (q1_q8_koi),6.802581,486.546,Kepler
Kepler-431 b,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr25_koi),6.80257947,486.546,Kepler
Kepler-431 b,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr24_koi),6.80252171,486.546,Kepler
Kepler-431 b,Kepler-431,2015,Kepler Project Candidate (q1_q12_koi),6.80252171,486.546,Kepler
Kepler-431 b,Kepler-431,2015,Published Confirmed,6.80252171,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Published Confirmed,8.703,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),8.70312154,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Kepler Project Candidate (q1_q8_koi),8.7032,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr25_koi),8.70312154,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Kepler Project Candidate (q1_q16_koi),8.70337044,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr24_koi),8.70337044,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Published Confirmed,8.70337044,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Kepler Project Candidate (q1_q12_koi),8.70337044,486.546,Kepler
Kepler-431 c,Kepler-431,2015,Published Confirmed,,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr25_koi),11.9216035,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Kepler Project Candidate (q1_q12_koi),11.9216214,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Kepler Project Candidate (q1_q8_koi),11.92163,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Published Confirmed,11.9216214,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),11.9216035,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Kepler Project Candidate (q1_q16_koi),11.9216214,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Published Confirmed,11.922,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Kepler Project Candidate (q1_q17_dr24_koi),11.9216214,486.546,Kepler
Kepler-431 d,Kepler-431,2015,Published Confirmed,,486.546,Kepler
Kepler-432 b,Kepler-432,2015,Kepler Project Candidate (q1_q17_dr25_koi),52.5008645,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Kepler Project Candidate (q1_q16_koi),52.5010768,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),52.5008645,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Published Confirmed,52.5010768,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Published Confirmed,52.50101454,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Kepler Project Candidate (q1_q12_koi),52.5010768,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Published Confirmed,52.501129,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Published Confirmed,52.50173082,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Published Confirmed,,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Kepler Project Candidate (q1_q17_dr24_koi),52.5010768,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Published Confirmed,52.50097,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Kepler Project Candidate (q1_q8_koi),52.50128,848.023,Kepler
Kepler-432 b,Kepler-432,2015,Published Confirmed,52.50113,848.023,Kepler
Kepler-432 c,Kepler-432,2015,Published Confirmed,406.2,848.023,Fred Lawrence Whipple Observatory
Kepler-433 b,Kepler-433,2015,Published Confirmed,5.33408346,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),5.33408243,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Kepler Project Candidate (q1_q12_koi),5.33408346,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Published Confirmed,5.33408384,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Kepler Project Candidate (q1_q17_dr24_koi),5.33408346,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Kepler Project Candidate (q1_q8_koi),5.3340867,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Kepler Project Candidate (q1_q16_koi),5.33408346,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Kepler Project Candidate (q1_q17_dr25_koi),5.33408243,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Published Confirmed,,1878.31,Kepler
Kepler-433 b,Kepler-433,2015,Published Confirmed,5.3340838,1878.31,Kepler
Kepler-434 b,Kepler-434,2015,Published Confirmed,12.8747099,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Kepler Project Candidate (q1_q8_koi),12.874686,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Published Confirmed,12.8747099,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Kepler Project Candidate (q1_q17_dr24_koi),12.87471142,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Kepler Project Candidate (q1_q16_koi),12.87471142,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Kepler Project Candidate (q1_q12_koi),12.87471142,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Published Confirmed,12.87471142,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Kepler Project Candidate (q1_q17_dr25_koi),12.87471243,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),12.87471243,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Published Confirmed,12.87471182,1222.54,Kepler
Kepler-434 b,Kepler-434,2015,Published Confirmed,,1222.54,Kepler
Kepler-435 b,Kepler-435,2015,Published Confirmed,8.6001536,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Published Confirmed,,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Kepler Project Candidate (q1_q16_koi),8.6001533,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Published Confirmed,8.6001545,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Kepler Project Candidate (q1_q17_dr24_koi),8.6001533,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Kepler Project Candidate (q1_q17_dr25_koi),8.60015393,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,TESS Project Candidate,8.60045163,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Kepler Project Candidate (q1_q12_koi),8.6001533,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Published Confirmed,8.60015549,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Kepler Project Candidate (q1_q8_koi),8.6001453,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Published Confirmed,8.60015312,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),8.60015393,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Published Confirmed,8.6001533,1418.77,Kepler
Kepler-435 b,Kepler-435,2015,Published Confirmed,8.6001536,1418.77,Kepler
Kepler-436 b,Kepler-436,2015,Published Confirmed,64.00166972,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Published Confirmed,64.001151,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Published Confirmed,64.00164407,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Kepler Project Candidate (q1_q17_dr24_koi),64.001151,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),64.0019669,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Published Confirmed,,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Kepler Project Candidate (q1_q12_koi),64.001151,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Kepler Project Candidate (q1_q17_dr25_koi),64.0019669,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Kepler Project Candidate (q1_q16_koi),64.001151,588.867,Kepler
Kepler-436 b,Kepler-436,2015,Published Confirmed,64.00205,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Published Confirmed,16.79726574,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),16.79716262,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Published Confirmed,16.79713874,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Kepler Project Candidate (q1_q8_koi),16.79702,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Published Confirmed,16.79708174,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Kepler Project Candidate (q1_q16_koi),16.79713874,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Published Confirmed,,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Kepler Project Candidate (q1_q17_dr24_koi),16.79713874,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Kepler Project Candidate (q1_q17_dr25_koi),16.79716262,588.867,Kepler
Kepler-436 c,Kepler-436,2016,Kepler Project Candidate (q1_q12_koi),16.79713874,588.867,Kepler
Kepler-437 b,Kepler-437,2015,Published Confirmed,66.6505482,,Kepler
Kepler-437 b,Kepler-437,2015,Published Confirmed,66.65056819,,Kepler
Kepler-437 b,Kepler-437,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),66.6504521,,Kepler
Kepler-437 b,Kepler-437,2015,Kepler Project Candidate (q1_q17_dr24_koi),66.6505482,,Kepler
Kepler-437 b,Kepler-437,2015,Published Confirmed,66.65062,,Kepler
Kepler-437 b,Kepler-437,2015,Kepler Project Candidate (q1_q16_koi),66.6505482,,Kepler
Kepler-437 b,Kepler-437,2015,Kepler Project Candidate (q1_q17_dr25_koi),66.6504521,,Kepler
Kepler-437 b,Kepler-437,2015,Kepler Project Candidate (q1_q12_koi),66.6505482,,Kepler
Kepler-438 b,Kepler-438,2015,Published Confirmed,35.2330188,,Kepler
Kepler-438 b,Kepler-438,2015,Kepler Project Candidate (q1_q17_dr25_koi),35.2330694,,Kepler
Kepler-438 b,Kepler-438,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),35.2330694,,Kepler
Kepler-438 b,Kepler-438,2015,Published Confirmed,35.23319,,Kepler
Kepler-438 b,Kepler-438,2015,Published Confirmed,35.23318,,Kepler
Kepler-438 b,Kepler-438,2015,Published Confirmed,35.23269936,,Kepler
Kepler-438 b,Kepler-438,2015,Kepler Project Candidate (q1_q16_koi),35.23318,,Kepler
Kepler-438 b,Kepler-438,2015,Published Confirmed,35.2331929,,Kepler
Kepler-438 b,Kepler-438,2015,Kepler Project Candidate (q1_q12_koi),35.23318,,Kepler
Kepler-438 b,Kepler-438,2015,Kepler Project Candidate (q1_q17_dr24_koi),35.23318,,Kepler
Kepler-439 b,Kepler-439,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),178.139072,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Kepler Project Candidate (q1_q16_koi),178.140456,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Kepler Project Candidate (q1_q17_dr25_koi),178.139072,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Published Confirmed,178.1410744,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Published Confirmed,178.1396,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Published Confirmed,178.140456,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Kepler Project Candidate (q1_q12_koi),178.140456,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Published Confirmed,178.13886121,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Kepler Project Candidate (q1_q17_dr24_koi),178.140456,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Published Confirmed,178.1388,757.048,Kepler
Kepler-439 b,Kepler-439,2015,Published Confirmed,,757.048,Kepler
Kepler-44 b,Kepler-44,2011,Published Confirmed,3.24673248,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Published Confirmed,3.246722,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Kepler Project Candidate (q1_q8_koi),3.246732,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Kepler Project Candidate (q1_q17_dr25_koi),3.24673205,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Kepler Project Candidate (q1_q17_dr25_sup_koi),3.24673205,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Published Confirmed,3.2467293,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Kepler Project Candidate (q1_q12_koi),3.24673265,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Published Confirmed,3.2467293,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Published Confirmed,3.24674,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Kepler Project Candidate (q1_q16_koi),3.24673265,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Published Confirmed,3.24673265,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Published Confirmed,,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Kepler Project Candidate (q1_q17_dr24_koi),3.24673265,1188.0,Kepler
Kepler-44 b,Kepler-44,2011,Published Confirmed,3.2467315,1188.0,Kepler
Kepler-440 b,Kepler-440,2015,Published Confirmed,101.1108113,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Kepler Project Candidate (q1_q17_dr25_koi),101.1107014,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Kepler Project Candidate (q1_q17_dr24_koi),101.1114976,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Published Confirmed,101.11135511,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),101.1107014,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Published Confirmed,101.1114976,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Published Confirmed,,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Kepler Project Candidate (q1_q12_koi),101.1114976,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Published Confirmed,101.11141,301.03,Kepler
Kepler-440 b,Kepler-440,2015,Kepler Project Candidate (q1_q16_koi),101.1114976,301.03,Kepler
Kepler-441 b,Kepler-441,2015,Published Confirmed,207.24871304,268.003,Kepler
Kepler-441 b,Kepler-441,2015,Kepler Project Candidate (q1_q17_dr25_koi),207.24785,268.003,Kepler
Kepler-441 b,Kepler-441,2015,Kepler Project Candidate (q1_q12_koi),207.247959,268.003,Kepler
Kepler-441 b,Kepler-441,2015,Kepler Project Candidate (q1_q17_dr24_koi),207.247959,268.003,Kepler
Kepler-441 b,Kepler-441,2015,Published Confirmed,,268.003,Kepler
Kepler-441 b,Kepler-441,2015,Kepler Project Candidate (q1_q16_koi),207.247959,268.003,Kepler
Kepler-441 b,Kepler-441,2015,Published Confirmed,207.2482,268.003,Kepler
Kepler-441 b,Kepler-441,2015,Kepler Project Candidate (q1_q17_dr25_sup_koi),207.24785,268.003,Kepler
Kepler-441 b,Kepler-441,2015,Published Confirmed,207.247959,268.003,Kepler
Kepler-442 b,Kepler-442,2015,Kepler Project Candidate (q1_q16_koi),112.306839,365.965,Kepler
Kepler-442 b,Kepler-442,2015,Kepler Project Candidate (q1_q17_dr24_koi),112.306839,365.965,Kepler
Kepler-442 b,Kepler-442,2015,Published Confirmed,112.30340966,365.965,Kepler
Kepler-442 b,Kepler-442,2015,Published Confirmed,112.29897559,365.965,Kepler
Kepler-442 b,Kepler-442,2015,Published Confirmed,112.3053,365.965,Kepler
Kepler-442 b,Kepler-442,2015,Published Confirmed,112.306839,365.965,Kepler
Kepler-442 b,Kepler-442,2015,Kepler Project Candidate (q1_q12_koi),112.306839,365.965,Kepler
Kepler-442 b,Kepler-442,2015,Kepler Project Candidate (q1_q17_dr25_koi),112.303136,365.965,Kepler
